temperature,humidity,motion,power,hour,temp_diff,power_diff,temp_deviation,anomaly_injected
27.91,33.42,0.0,405.29,19,7.449999999999999,334.52000000000004,-0.13000000000000256,0
23.09,35.84,0.0,107.08,19,-4.82,-298.21000000000004,-5.528000000000002,0
20.02,67.77,0.0,124.77,19,-3.0700000000000003,17.689999999999998,-8.252000000000002,0
23.84,63.45,0.0,285.53,19,3.8200000000000003,160.76,0.7759999999999998,0
56.62,70.0,0.0,189.53,19,32.78,-95.99999999999997,26.323999999999998,1
24.96,95.51,1.0,228.22,19,-31.659999999999997,38.69,-4.745999999999999,1
27.48,58.28,0.0,419.28,19,2.5199999999999996,191.05999999999997,-3.1039999999999957,0
44.25,41.69,0.0,120.27,19,16.77,-299.01,8.82,1
20.13,59.14,1.0,423.48,19,-24.12,303.21000000000004,-14.558000000000003,0
22.38,35.26,0.0,416.63,19,2.25,-6.850000000000023,-5.459999999999997,0
20.11,35.56,0.0,248.64,19,-2.2699999999999996,-167.99,-6.759999999999998,0
22.02,46.07,0.0,2587.21,19,1.9100000000000001,2338.57,-3.757999999999999,1
26.83,59.72,0.0,192.12,19,4.809999999999999,-2395.09,4.535999999999998,0
22.32,34.37,0.0,103.61,19,-4.509999999999998,-88.51,-0.41199999999999903,0
18.0,46.73,0.0,211.72,19,-4.32,108.11,-3.8560000000000016,0
21.78,46.37,0.0,84.07,19,3.780000000000001,-127.65,-0.4099999999999966,0
18.22,34.18,0.0,426.7,19,-3.5600000000000023,342.63,-3.210000000000001,0
23.89,58.66,1.0,1679.86,19,5.670000000000002,1253.1599999999999,3.048000000000002,0
20.03,34.16,0.0,466.97,19,-3.8599999999999994,-1212.8899999999999,-0.3539999999999992,0
24.73,53.2,0.0,493.58,19,4.699999999999999,26.609999999999957,3.0,0
24.73,53.2,0.0,493.58,19,0.0,0.0,2.41,0
23.39,60.08,0.0,162.73,19,-1.3399999999999999,-330.85,0.03599999999999781,0
21.95,52.96,0.0,352.05,19,-1.4400000000000013,189.32000000000002,-1.0160000000000018,0
22.71,31.25,0.0,246.45,19,0.7600000000000016,-105.60000000000002,-0.7920000000000016,0
22.56,62.92,0.0,118.95,19,-0.15000000000000213,-127.49999999999999,-0.5080000000000027,0
27.77,42.04,0.0,101.69,19,5.210000000000001,-17.260000000000005,4.094000000000001,0
24.57,33.28,0.0,426.5,19,-3.1999999999999993,324.81,0.6580000000000013,0
27.26,33.56,0.0,207.88,19,2.6900000000000013,-218.62,2.2860000000000014,0
19.58,50.25,1.0,398.86,19,-7.680000000000003,190.98000000000002,-4.768000000000001,1
18.38,58.79,0.0,214.09,19,-1.1999999999999993,-184.77,-5.1320000000000014,0
27.72,62.9,0.0,262.01,19,9.34,47.91999999999999,4.218,0
25.44,34.94,0.0,110.11,19,-2.2799999999999976,-151.89999999999998,1.7639999999999993,0
23.82,69.35,0.0,113.65,19,-1.620000000000001,3.5400000000000063,0.8320000000000007,0
21.54,61.88,0.0,154.46,19,-2.280000000000001,40.81,-1.8400000000000034,0
21.37,30.84,0.0,492.87,19,-0.16999999999999815,338.40999999999997,-2.6080000000000005,0
24.56,47.66,1.0,425.2,19,3.1899999999999977,-67.67000000000002,1.2139999999999986,0
24.99,36.73,1.0,251.33,19,0.4299999999999997,-173.86999999999998,1.7339999999999982,0
27.03,62.56,0.0,442.09,19,2.0400000000000027,190.75999999999996,3.131999999999998,0
42.77,62.61,0.0,481.97,19,15.740000000000002,39.88000000000005,14.626000000000005,1
26.16,40.92,1.0,54.46,19,-16.610000000000003,-427.51000000000005,-2.9419999999999966,0
21.44,61.63,0.0,338.17,19,-4.719999999999999,283.71000000000004,-7.038,0
21.95,58.29,0.0,343.91,19,0.509999999999998,5.740000000000009,-5.919999999999998,0
26.95,66.57,1.0,365.48,19,5.0,21.569999999999993,-0.9039999999999964,1
21.6,43.58,0.0,2760.4,19,-5.349999999999998,2394.92,-2.019999999999996,0
23.11,44.28,0.0,276.83,19,1.509999999999998,-2483.57,0.09999999999999787,0
22.66,56.63,1.0,50.57,19,-0.4499999999999993,-226.26,-0.5940000000000012,0
22.73,56.63,1.0,431.71,19,0.07000000000000028,381.14,-0.6800000000000033,0
23.89,57.17,0.0,265.13,19,1.1600000000000001,-166.57999999999998,1.0919999999999987,0
27.48,63.65,0.0,2247.89,19,3.59,1982.7599999999998,3.5060000000000002,1
27.01,45.33,0.0,315.91,19,-0.46999999999999886,-1931.9799999999998,2.256000000000004,0
18.83,54.13,0.0,299.13,19,-8.180000000000003,-16.78000000000003,-5.158000000000001,0
46.41,61.84,0.0,150.78,19,27.58,-148.35,17.685999999999996,1
46.41,61.84,0.0,497.69,19,0.0,346.90999999999997,13.182000000000002,0
22.39,33.96,0.0,149.44,19,-24.019999999999996,-348.25,-9.82,0
27.41,34.58,0.0,175.83,19,5.02,26.390000000000015,-4.880000000000006,0
18.37,48.72,0.0,212.95,19,-9.04,37.119999999999976,-13.828,0
27.95,54.7,0.0,378.04,19,9.579999999999998,165.09000000000003,-0.5560000000000009,0
27.52,56.12,0.0,378.04,19,-0.4299999999999997,0.0,2.791999999999998,0
23.72,56.12,1.0,351.28,19,-3.8000000000000007,-26.760000000000048,-1.274000000000001,1
24.17,51.59,0.0,234.51,19,0.45000000000000284,-116.76999999999998,-0.17599999999999838,0
21.22,43.3,1.0,317.85,19,-2.950000000000003,83.34000000000003,-3.6960000000000015,0
26.7,55.35,0.0,404.45,19,5.48,86.59999999999997,2.033999999999999,0
52.78,42.23,0.0,377.47,19,26.080000000000002,-26.97999999999996,23.062,1
26.2,68.17,0.0,163.94,19,-26.580000000000002,-213.53000000000003,-4.013999999999999,0
20.54,38.55,1.0,81.5,19,-5.66,-82.44,-8.948,0
20.54,38.55,1.0,374.54,19,0.0,293.04,-8.811999999999998,0
25.06,69.45,1.0,125.52,19,4.52,-249.02000000000004,-3.964000000000002,1
21.62,33.43,0.0,272.59,19,-3.4399999999999977,147.07,-1.171999999999997,0
18.37,59.92,0.0,2012.46,19,-3.25,1739.8700000000001,-2.855999999999998,0
23.55,57.79,0.0,251.49,19,5.18,-1760.97,1.7220000000000013,0
23.16,63.14,0.0,102.28,19,-0.39000000000000057,-149.21,0.8080000000000034,0
19.04,33.03,0.0,389.02,19,-4.120000000000001,286.74,-2.1080000000000005,0
26.97,49.84,0.0,390.84,19,7.93,1.8199999999999932,4.751999999999999,0
26.08,35.98,0.0,63.28,19,-0.8900000000000006,-327.55999999999995,2.3200000000000003,0
25.53,35.44,0.0,354.8,19,-0.5499999999999972,291.52,1.3740000000000023,0
21.92,56.37,0.0,239.54,19,-3.6099999999999994,-115.26000000000002,-1.9879999999999995,0
18.21,55.62,0.0,189.54,19,-3.710000000000001,-50.0,-5.532,0
23.15,46.73,0.0,91.16,19,4.939999999999998,-98.38,0.17199999999999704,0
23.71,68.56,0.0,382.53,19,0.5600000000000023,291.37,1.2059999999999995,0
24.64,48.81,1.0,283.33,19,0.9299999999999997,-99.19999999999999,2.314,0
22.27,67.18,0.0,150.51,19,-2.370000000000001,-132.82,-0.12600000000000122,0
25.93,67.18,0.0,150.51,19,3.66,0.0,1.9899999999999984,0
27.77,51.99,0.0,167.66,19,1.8399999999999999,17.150000000000006,2.9060000000000024,0
19.06,66.1,0.0,340.46,19,-8.71,172.79999999999998,-4.873999999999999,0
24.0,69.73,0.0,217.48,19,4.940000000000001,-122.97999999999999,0.19399999999999906,0
21.16,68.15,0.0,243.12,19,-2.84,25.640000000000015,-2.423999999999996,0
25.02,43.26,1.0,364.16,19,3.8599999999999994,121.04000000000002,1.6179999999999986,1
26.87,36.25,0.0,199.35,19,1.8500000000000014,-164.81000000000003,3.6479999999999997,0
22.93,49.04,0.0,199.35,19,-3.9400000000000013,0.0,-1.0660000000000025,0
19.62,49.04,0.0,317.61,19,-3.3099999999999987,118.26000000000002,-3.5,0
21.14,36.71,0.0,401.82,19,1.5199999999999996,84.20999999999998,-1.975999999999999,0
22.93,68.47,0.0,282.04,19,1.7899999999999991,-119.77999999999997,0.23199999999999932,0
22.64,36.39,0.0,351.7,19,-0.28999999999999915,69.65999999999997,0.7880000000000003,0
22.66,51.66,0.0,413.45,19,0.019999999999999574,61.75,0.8619999999999983,0
20.88,44.17,0.0,155.26,19,-1.7800000000000011,-258.19,-1.1700000000000017,0
23.94,49.39,0.0,260.22,19,3.0600000000000023,104.96000000000004,1.3300000000000018,0
19.24,47.26,0.0,221.25,19,-4.700000000000003,-38.97000000000003,-2.6320000000000014,0
21.81,34.98,0.0,1915.04,19,2.5700000000000003,1693.79,0.1039999999999992,1
20.89,43.1,0.0,394.27,19,-0.9199999999999982,-1520.77,-0.46199999999999974,0
26.45,44.54,0.0,290.2,19,5.559999999999999,-104.07,3.983999999999998,0
19.17,65.7,0.0,290.2,19,-7.279999999999998,0.0,-2.3419999999999987,0
27.96,65.7,0.0,306.96,19,8.79,16.75999999999999,4.704000000000001,0
23.81,48.33,0.0,103.83,19,-4.150000000000002,-203.13,0.15399999999999991,0
23.11,40.06,0.0,466.38,19,-0.6999999999999993,362.55,-0.990000000000002,0
21.31,31.96,0.0,364.52,19,-1.8000000000000007,-101.86000000000001,-1.7620000000000005,0
26.21,46.0,0.0,262.0,19,4.900000000000002,-102.51999999999998,1.730000000000004,0
18.3,52.28,0.0,105.07,19,-7.91,-156.93,-4.248000000000001,0
18.31,68.57,0.0,143.27,19,0.00999999999999801,38.20000000000002,-3.1380000000000017,0
47.72,32.48,0.0,439.8,19,29.41,296.53,21.35,1
24.63,37.24,0.0,478.56,19,-23.09,38.75999999999999,-2.404,0
22.48,34.58,0.0,216.41,19,-2.1499999999999986,-262.15,-3.808,0
25.22,68.32,0.0,451.99,19,2.7399999999999984,235.58,-2.451999999999998,0
23.79,51.74,1.0,381.84,19,-1.4299999999999997,-70.15000000000003,-4.9780000000000015,0
27.08,49.32,0.0,145.53,19,3.289999999999999,-236.30999999999997,2.4400000000000013,0
25.56,63.62,0.0,157.83,19,-1.5199999999999996,12.300000000000011,0.7339999999999982,0
22.2,40.97,0.0,213.27,19,-3.3599999999999994,55.44,-2.5700000000000003,0
22.02,57.15,0.0,414.67,19,-0.17999999999999972,201.4,-2.1099999999999994,0
25.02,69.2,0.0,196.96,19,3.0,-217.71,0.6440000000000019,0
24.95,46.69,0.0,388.4,19,-0.07000000000000028,191.43999999999997,1.0,0
23.99,32.7,0.0,484.95,19,-0.9600000000000009,96.55000000000001,0.35399999999999565,0
25.42,49.07,0.0,263.96,19,1.4300000000000033,-220.99,1.1400000000000006,0
18.77,31.75,0.0,310.94,19,-6.650000000000002,46.98000000000002,-4.860000000000003,0
21.58,54.38,0.0,310.94,19,2.8099999999999987,0.0,-1.3620000000000019,0
25.92,47.32,0.0,252.07,19,4.340000000000003,-58.870000000000005,2.783999999999999,0
24.53,33.96,1.0,106.11,19,-1.3900000000000006,-145.95999999999998,1.2860000000000014,0
19.8,55.35,0.0,342.15,19,-4.73,236.03999999999996,-2.3200000000000003,0
21.1,54.18,0.0,408.06,19,1.3000000000000007,65.91000000000003,-1.4860000000000007,0
26.05,35.04,0.0,421.15,19,4.949999999999999,13.089999999999975,2.5700000000000003,0
24.27,48.32,1.0,54.55,19,-1.7800000000000011,-366.59999999999997,1.120000000000001,0
18.99,66.43,0.0,204.71,19,-5.280000000000001,150.16000000000003,-3.0519999999999996,0
18.5,32.46,0.0,300.35,19,-0.48999999999999844,95.64000000000001,-3.282,0
19.33,51.11,0.0,197.24,19,0.8299999999999983,-103.11000000000001,-2.0980000000000025,0
20.9,33.43,0.0,286.71,19,1.5700000000000003,89.46999999999997,0.5019999999999989,0
27.84,32.97,0.0,286.71,19,6.940000000000001,0.0,6.727999999999998,0
18.52,46.43,0.0,277.48,19,-9.32,-9.229999999999961,-2.498000000000001,0
27.27,45.55,0.0,270.85,19,8.75,-6.6299999999999955,4.498000000000001,0
27.98,33.72,0.0,237.9,19,0.7100000000000009,-32.95000000000002,3.477999999999998,0
24.83,52.22,0.0,226.09,19,-3.150000000000002,-11.810000000000002,-0.45800000000000196,0
24.52,32.0,0.0,75.28,19,-0.3099999999999987,-150.81,-0.1039999999999992,0
25.87,34.58,0.0,269.91,19,1.3500000000000014,194.63000000000002,-0.2240000000000002,0
26.67,34.58,1.0,355.38,19,0.8000000000000007,85.46999999999997,0.6960000000000015,0
25.49,68.35,0.0,132.87,19,-1.1800000000000033,-222.51,0.013999999999999346,0
20.63,68.35,0.0,69.2,19,-4.859999999999999,-63.67,-4.006,0
22.73,60.45,0.0,81.44,19,2.1000000000000014,12.239999999999995,-1.5479999999999983,0
24.39,57.33,0.0,411.22,19,1.6600000000000001,329.78000000000003,0.40800000000000125,0
27.48,40.11,0.0,342.07,19,3.09,-69.15000000000003,3.336000000000002,0
26.33,63.01,0.0,358.13,19,-1.1500000000000021,16.060000000000002,2.017999999999997,0
19.67,63.82,0.0,456.27,19,-6.659999999999997,98.13999999999999,-4.449999999999999,0
26.44,61.22,0.0,484.79,19,6.77,28.52000000000004,1.5779999999999994,0
20.69,95.73,0.0,484.79,19,-5.75,0.0,-3.4319999999999986,1
23.78,41.42,1.0,124.59,19,3.09,-360.20000000000005,0.39800000000000324,0
19.71,59.06,0.0,66.03,19,-4.07,-58.56,-2.347999999999999,0
21.4,31.06,0.0,494.35,19,1.6899999999999977,428.32000000000005,-1.0040000000000013,0
22.07,58.65,0.0,444.59,19,0.6700000000000017,-49.76000000000005,0.5399999999999991,0
22.33,46.4,0.0,426.97,19,0.259999999999998,-17.619999999999948,0.47199999999999775,0
25.8,67.22,0.0,89.5,19,3.4700000000000024,-337.47,3.5380000000000003,0
18.95,42.37,0.0,337.12,19,-6.850000000000001,247.62,-3.16,0
21.7,38.24,0.0,357.07,19,2.75,19.94999999999999,-0.46999999999999886,0
25.25,69.74,0.0,205.56,19,3.5500000000000007,-151.51,2.443999999999999,0
20.5,66.24,0.0,356.56,19,-4.75,151.0,-1.9399999999999977,0
40.17,60.69,0.0,356.56,19,19.67,0.0,14.856000000000002,1
18.22,38.56,0.0,114.61,19,-21.950000000000003,-241.95,-6.948,0
18.42,96.32,0.0,350.21,19,0.20000000000000284,235.59999999999997,-6.091999999999999,1
21.47,67.54,0.0,254.61,19,3.049999999999997,-95.59999999999997,-2.2860000000000014,0
19.99,48.36,0.0,353.43,19,-1.4800000000000004,98.82,-3.664000000000005,0
23.37,43.78,0.0,452.7,19,3.3800000000000026,99.26999999999998,3.0760000000000005,0
25.41,55.28,0.0,402.77,19,2.039999999999999,-49.93000000000001,3.678000000000001,0
27.41,45.67,0.0,150.91,19,2.0,-251.85999999999999,3.879999999999999,0
19.77,45.54,0.0,201.26,19,-7.640000000000001,50.349999999999994,-3.4200000000000017,0
22.41,41.31,0.0,53.86,19,2.6400000000000006,-147.39999999999998,-1.2639999999999993,0
20.56,51.21,0.0,437.21,19,-1.8500000000000014,383.34999999999997,-2.5519999999999996,0
18.13,45.03,0.0,207.34,19,-2.4299999999999997,-229.86999999999998,-3.526,0
18.26,35.68,0.0,443.35,19,0.13000000000000256,236.01000000000002,-1.565999999999999,0
21.69,69.3,1.0,429.4,19,3.4299999999999997,-13.950000000000045,1.4800000000000004,1
22.26,56.51,0.0,133.8,19,0.5700000000000003,-295.59999999999997,2.080000000000002,0
23.22,30.76,0.0,464.84,19,0.9599999999999973,331.03999999999996,2.507999999999999,0
23.42,59.47,0.0,320.09,19,0.20000000000000284,-144.75,1.6499999999999986,0
21.59,32.91,0.0,54.04,19,-1.8300000000000018,-266.04999999999995,-0.8460000000000001,0
27.14,61.87,1.0,395.88,19,5.550000000000001,341.84,3.613999999999997,0
19.68,45.02,0.0,281.53,19,-7.460000000000001,-114.35000000000002,-3.330000000000002,0
18.51,33.68,0.0,281.53,19,-1.1699999999999982,0.0,-3.558,0
18.51,33.68,0.0,385.32,19,0.0,103.79000000000002,-2.5760000000000005,0
23.07,42.68,0.0,481.51,19,4.559999999999999,96.19,1.6880000000000024,0
20.67,91.08,0.0,240.28,19,-2.3999999999999986,-241.23,0.5820000000000007,1
20.3,68.8,0.0,312.42,19,-0.370000000000001,72.14000000000001,0.08800000000000097,0
22.78,43.31,0.0,400.29,19,2.4800000000000004,87.87,1.7139999999999986,0
25.28,53.93,0.0,154.42,19,2.5,-245.87000000000003,2.8599999999999994,0
23.82,61.0,0.0,419.18,19,-1.4600000000000009,264.76,1.25,0
26.15,47.77,0.0,334.11,19,2.3299999999999983,-85.07,2.4839999999999947,0
24.73,53.17,0.0,270.28,19,-1.4199999999999982,-63.83000000000004,0.17800000000000082,0
18.26,54.85,0.0,491.58,19,-6.469999999999999,221.3,-5.387999999999998,0
24.51,51.19,0.0,276.52,19,6.25,-215.06,1.0160000000000018,0
19.87,51.19,0.0,486.44,19,-4.640000000000001,209.92000000000002,-2.8339999999999996,0
25.71,54.75,0.0,296.27,19,5.84,-190.17000000000002,3.094000000000001,0
25.89,40.49,1.0,352.78,19,0.17999999999999972,56.50999999999999,3.0420000000000016,1
27.19,68.03,0.0,268.18,19,1.3000000000000007,-84.59999999999997,2.5559999999999974,0
19.78,43.54,0.0,248.85,19,-7.41,-19.330000000000013,-3.9079999999999977,0
18.14,50.64,0.0,208.42,19,-1.6400000000000006,-40.43000000000001,-5.202000000000002,0
27.92,51.4,0.0,314.61,19,9.780000000000001,106.19000000000003,4.135999999999999,0
26.25,37.77,0.0,223.31,19,-1.6700000000000017,-91.30000000000001,2.3939999999999984,0
23.93,47.52,0.0,290.45,19,-2.3200000000000003,67.13999999999999,0.7259999999999991,0
25.7,98.7,0.0,363.91,19,1.7699999999999996,73.46000000000004,1.3119999999999976,1
27.97,60.82,1.0,443.01,19,2.2699999999999996,79.09999999999997,1.615999999999996,0
20.44,49.4,0.0,411.34,19,-7.529999999999998,-31.670000000000016,-4.417999999999996,0
24.74,30.07,0.0,58.3,19,4.299999999999997,-353.03999999999996,0.18400000000000105,0
21.81,56.12,1.0,331.48,19,-2.9299999999999997,273.18,-2.321999999999999,0
19.85,60.44,0.0,109.12,19,-1.9599999999999973,-222.36,-3.1119999999999983,0
18.63,58.81,0.0,123.03,19,-1.2200000000000024,13.909999999999997,-2.464000000000002,0
18.63,58.81,0.0,481.11,19,0.0,358.08000000000004,-2.1020000000000003,0
23.58,60.0,1.0,83.56,19,4.949999999999999,-397.55,3.0799999999999983,0
21.57,67.2,1.0,123.14,19,-2.009999999999998,39.58,1.118000000000002,0
21.9,45.96,0.0,448.7,19,0.3299999999999983,325.56,1.0379999999999967,0
18.1,68.55,0.0,75.35,19,-3.799999999999997,-373.35,-2.655999999999999,0
20.22,54.33,0.0,230.99,19,2.1199999999999974,155.64000000000001,-0.8540000000000028,0
20.65,87.59,0.0,447.26,19,0.4299999999999997,216.26999999999998,0.16199999999999903,1
27.65,41.7,1.0,263.04,19,7.0,-184.21999999999997,5.945999999999998,1
24.84,35.41,1.0,264.67,19,-2.8099999999999987,1.6299999999999955,2.548000000000002,1
27.17,43.9,1.0,441.93,19,2.330000000000002,177.26,3.0640000000000036,0
22.31,61.69,0.0,332.01,19,-4.860000000000003,-109.92000000000002,-2.214000000000002,0
18.0,61.85,0.0,314.11,19,-4.309999999999999,-17.899999999999977,-5.994,0
26.43,43.82,0.0,172.13,19,8.43,-141.98000000000002,2.6799999999999997,0
23.39,97.07,0.0,93.2,19,-3.039999999999999,-78.92999999999999,-0.07000000000000028,1
23.49,43.08,0.0,143.25,19,0.09999999999999787,50.05,0.7659999999999982,0
20.22,98.4,0.0,304.48,19,-3.2699999999999996,161.23000000000002,-2.086000000000002,1
24.75,39.03,0.0,69.65,19,4.530000000000001,-234.83,1.0940000000000012,0
24.75,39.03,0.0,189.28,19,0.0,119.63,1.4299999999999997,0
23.98,31.43,0.0,225.65,19,-0.7699999999999996,36.370000000000005,0.5420000000000016,0
24.39,48.82,0.0,267.32,19,0.41000000000000014,41.66999999999999,0.7719999999999985,0
24.22,37.9,0.0,70.8,19,-0.1700000000000017,-196.51999999999998,-0.1980000000000004,0
27.03,57.95,0.0,2658.37,19,2.8100000000000023,2587.5699999999997,2.155999999999999,1
26.75,37.97,0.0,234.38,19,-0.28000000000000114,-2423.99,1.475999999999999,0
27.34,46.74,0.0,369.75,19,0.5899999999999999,135.37,1.3939999999999948,0
22.8,37.12,0.0,69.07,19,-4.539999999999999,-300.68,-2.827999999999996,0
22.49,46.13,0.0,237.58,19,-0.3100000000000023,168.51000000000002,-2.7920000000000016,0
19.37,43.4,0.0,237.58,19,-3.1199999999999974,0.0,-4.379999999999999,0
26.86,65.51,1.0,397.27,19,7.489999999999998,159.68999999999997,3.088000000000001,0
27.87,61.68,0.0,415.97,19,1.0100000000000016,18.700000000000045,3.992000000000001,0
20.17,33.59,1.0,163.97,19,-7.699999999999999,-252.00000000000003,-3.1819999999999986,1
25.94,59.22,0.0,475.18,19,5.77,311.21000000000004,1.8979999999999997,0
22.93,34.24,1.0,226.61,19,-3.0100000000000016,-248.57,-1.823999999999998,1
21.01,47.76,0.0,226.61,19,-1.9199999999999982,0.0,-2.573999999999998,0
19.07,66.97,0.0,58.9,19,-1.9400000000000013,-167.71,-2.7540000000000013,0
21.61,58.91,0.0,418.98,19,2.539999999999999,360.08000000000004,-0.5020000000000024,0
20.14,65.82,0.0,350.98,19,-1.4699999999999989,-68.0,-0.8120000000000012,0
27.54,34.4,0.0,477.34,19,7.399999999999999,126.35999999999996,5.665999999999997,0
18.16,38.32,0.0,415.93,19,-9.379999999999999,-61.40999999999997,-3.1439999999999984,0
27.73,38.5,0.0,111.27,19,9.57,-304.66,4.693999999999999,0
25.31,46.32,0.0,333.17,19,-2.4200000000000017,221.90000000000003,1.533999999999999,0
24.49,60.87,0.0,496.71,19,-0.8200000000000003,163.53999999999996,-0.15600000000000236,0
25.27,68.43,0.0,397.27,19,0.7800000000000011,-99.44,1.0779999999999994,0
21.0,46.06,1.0,326.25,19,-4.27,-71.01999999999998,-3.759999999999998,1
22.11,61.3,0.0,478.16,19,1.1099999999999994,151.91000000000003,-1.5259999999999998,0
25.23,66.38,0.0,1741.9,19,3.120000000000001,1263.74,1.6099999999999994,1
24.02,41.76,0.0,474.99,19,-1.2100000000000009,-1266.91,0.4939999999999998,0
19.49,53.5,0.0,461.88,19,-4.530000000000001,-13.110000000000014,-2.879999999999999,0
47.57,47.52,0.0,323.82,19,28.080000000000002,-138.06,19.885999999999996,1
50.79,66.48,0.0,323.82,19,3.219999999999999,0.0,17.369999999999997,1
19.62,34.63,0.0,328.35,19,-31.169999999999998,4.53000000000003,-12.678,0
26.14,52.42,0.0,328.35,19,6.52,0.0,-6.582000000000001,0
18.83,56.97,0.0,425.97,19,-7.310000000000002,97.62,-13.759999999999998,0
22.45,67.08,0.0,394.32,19,3.620000000000001,-31.650000000000034,-5.115999999999996,0
22.29,69.71,0.0,126.92,19,-0.16000000000000014,-267.4,0.42399999999999594,0
26.78,47.08,0.0,193.06,19,4.490000000000002,66.14,3.4819999999999993,0
25.02,67.23,0.0,266.32,19,-1.7600000000000016,73.25999999999999,1.945999999999998,0
23.09,63.78,0.0,266.32,19,-1.9299999999999997,0.0,-0.8359999999999985,0
18.28,64.42,0.0,65.78,19,-4.809999999999999,-200.54,-4.812000000000001,0
24.31,43.49,0.0,199.51,19,6.029999999999998,133.73,0.8139999999999965,0
25.76,51.75,1.0,92.93,19,1.4500000000000028,-106.57999999999998,2.4680000000000035,1
25.28,32.34,0.0,301.83,19,-0.4800000000000004,208.89999999999998,1.936,0
25.44,42.85,0.0,121.79,19,0.16000000000000014,-180.03999999999996,1.6260000000000012,0
22.8,49.38,0.0,457.64,19,-2.6400000000000006,335.84999999999997,-1.9179999999999993,0
20.24,37.85,0.0,2932.16,19,-2.5600000000000023,2474.52,-3.664000000000005,1
23.24,62.8,0.0,408.17,19,3.0,-2523.99,-0.16000000000000014,0
20.67,38.13,1.0,434.0,19,-2.5699999999999967,25.829999999999984,-1.8079999999999998,0
24.94,35.31,0.0,171.88,19,4.27,-262.12,2.562000000000001,0
21.16,44.91,1.0,462.16,19,-3.780000000000001,290.28000000000003,-0.8900000000000006,0
26.09,53.78,0.0,462.16,19,4.93,0.0,2.870000000000001,0
18.62,49.52,1.0,422.0,19,-7.469999999999999,-40.160000000000025,-3.6759999999999984,0
22.03,49.52,1.0,185.96,19,3.41,-236.04,-0.5380000000000003,0
58.87,54.0,0.0,346.89,19,36.839999999999996,160.92999999999998,29.515999999999995,0
24.0,61.62,0.0,269.26,19,-34.87,-77.63,-5.922000000000004,0
25.17,63.79,0.0,414.68,19,1.1700000000000017,145.42000000000002,-4.567999999999998,0
25.99,31.74,0.0,381.01,19,0.8199999999999967,-33.670000000000016,-5.222000000000001,0
57.77,39.16,0.0,476.45,19,31.780000000000005,95.44,19.410000000000004,1
19.29,40.87,0.0,244.28,19,-38.480000000000004,-232.17,-11.154,0
22.07,55.54,0.0,390.58,19,2.780000000000001,146.29999999999998,-7.9879999999999995,0
22.86,37.19,0.0,132.44,19,0.7899999999999991,-258.14,-6.736000000000004,0
24.33,66.26,0.0,66.91,19,1.4699999999999989,-65.53,-4.934000000000001,0
19.5,48.17,0.0,139.08,19,-4.829999999999998,72.17000000000002,-2.1099999999999994,0
22.6,51.4,0.0,128.22,19,3.1000000000000014,-10.860000000000014,0.32800000000000296,0
25.93,35.61,0.0,168.24,19,3.3299999999999983,40.02000000000001,2.8859999999999992,0
19.35,39.49,0.0,242.52,19,-6.579999999999998,74.28,-2.992000000000001,0
18.01,59.8,0.0,384.28,19,-1.3399999999999999,141.75999999999996,-3.067999999999998,0
43.67,48.48,0.0,460.34,19,25.66,76.06,17.758000000000003,1
25.54,37.85,0.0,313.26,19,-18.130000000000003,-147.07999999999998,-0.9600000000000009,0
23.38,40.9,0.0,313.26,19,-2.16,0.0,-2.6099999999999994,0
23.38,40.9,0.0,451.93,19,0.0,138.67000000000002,-3.416000000000004,0
23.46,66.85,0.0,110.46,19,0.08000000000000185,-341.47,-4.426000000000002,0
19.75,36.95,0.0,448.91,19,-3.710000000000001,338.45000000000005,-3.3519999999999968,0
22.37,36.44,0.0,384.39,19,2.620000000000001,-64.52000000000004,-0.09799999999999898,0
50.46,31.01,0.0,189.95,19,28.09,-194.44,22.575999999999997,1
22.06,38.38,0.0,214.02,19,-28.400000000000002,24.07000000000002,-5.559999999999999,0
24.42,66.75,1.0,441.87,19,2.360000000000003,227.85,-3.3919999999999995,0
21.35,30.81,0.0,1971.4,19,-3.0700000000000003,1529.5300000000002,-6.7819999999999965,1
22.57,30.19,0.0,1971.4,19,1.2199999999999989,0.0,-5.602000000000004,0
22.57,30.19,0.0,145.79,19,0.0,-1825.6100000000001,-0.02400000000000091,0
25.47,95.41,0.0,158.55,19,2.8999999999999986,12.76000000000002,2.193999999999999,1
26.68,68.47,0.0,56.0,19,1.2100000000000009,-102.55000000000001,2.951999999999998,0
23.15,31.07,1.0,471.99,19,-3.530000000000001,415.99,-0.9380000000000024,0
19.51,52.67,0.0,2179.19,19,-3.639999999999997,1707.2,-3.9659999999999975,1
18.48,53.5,1.0,125.98,19,-1.0300000000000011,-2053.21,-4.178000000000001,1
19.93,30.08,1.0,156.52,19,1.4499999999999993,30.540000000000006,-1.620000000000001,0
20.32,60.3,0.0,95.99,19,0.39000000000000057,-60.530000000000015,0.04200000000000159,0
27.36,31.35,0.0,295.82,19,7.039999999999999,199.82999999999998,6.239999999999998,0
22.99,50.97,1.0,486.47,19,-4.370000000000001,190.65000000000003,1.1739999999999995,0
21.56,45.66,0.0,65.5,19,-1.4299999999999997,-420.97,-0.8719999999999999,0
21.74,43.47,1.0,2358.72,19,0.17999999999999972,2293.22,-1.054000000000002,1
27.88,45.12,0.0,492.49,19,6.140000000000001,-1866.2299999999998,3.5740000000000016,0
